date,r_port,turnover,n_eff,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD
2025-10-23,0.01943474684094832,0.5999779504368244,1.9230770752739244,6.3413460064938134e-09,0.3999999619506259,3.955682939494741e-08,0.5999999910711918,1.0800068432362898e-09
2025-10-24,0.0022473311418655887,0.3999999986744359,1.9230769359301114,0.3999999952587914,0.0,2.833019394139137e-09,0.600000000264554,1.6436351808764131e-09
2025-10-27,-0.006453543748182399,0.5999999989000492,2.701347390062253,0.400002012869028,0.17714559713576933,0.4228515844900492,1.364504901465526e-09,8.04140648612326e-07
2025-10-28,-0.0016643208837807903,2.429735946447002e-09,2.701347393531447,0.40000201410131153,0.177145595927836,0.4228515832682465,1.6753953378024592e-09,8.050272104646605e-07
2025-10-29,0.0008074585334098122,0.5771483897360878,1.9977806872288322,3.2896047324753914e-09,6.43271298909739e-09,0.5166653686083543,0.48333460607137546,1.5597952477202725e-08
2025-10-30,0.007261443861818765,0.4763484009686172,2.024702869751798,1.957476227336444e-08,0.4763482449072566,0.5166654366086996,0.0069862051027582165,9.380652324690353e-08
2025-10-31,-0.004153453354746817,2.2731716304017066e-09,2.024702863085231,1.8485955433610122e-08,0.4763482456877998,0.5166654374788457,0.006986203918393423,9.4429005455728e-08
2025-11-03,-0.0002499675992024229,3.9797733628286e-09,2.0247028464306442,1.637912404045898e-08,0.4763482461310497,0.5166654410153694,0.006986202915408694,9.355904836308926e-08
2025-11-04,-0.008148482614646152,1.0186049632371611e-08,2.0247028482728067,2.656517360734679e-08,0.4763482460696467,0.5166654407447888,0.006986194951600131,9.16687907792525e-08
2025-11-05,-0.006432420429815195,0.5236516146249434,1.9230771544548262,4.8016718617960644e-08,0.5999999817648703,2.1071445545258117e-08,0.0,0.39999994914696546
2025-11-06,0.0032481378321080143,6.832188092062765e-08,1.9230771693978095,9.898206857307548e-09,0.599999998533294,6.435168156204847e-08,8.273221330648202e-09,0.3999999189435964
2025-11-07,0.0008673240560729796,0.4000003512973309,1.9230776619773307,2.0384634419256178e-09,0.5999995937872241,4.023438002806925e-08,0.40000035957055224,4.3693802355748235e-09
2025-11-10,0.0022166210841652874,6.4980050528138654e-09,1.9230776406062844,0.0,0.5999995952380239,4.014421862288991e-08,0.40000036461775745,0.0
2025-11-11,0.008502714240106214,3.792568295997085e-08,1.9230775108400133,3.25862105815668e-11,0.5999996079599091,2.218535663651534e-09,0.4000003893958908,3.930782152578098e-10
2025-11-12,-0.015384103695523057,3.104206459939697e-09,1.9230775186872748,1.626222440094829e-09,0.5999996069648602,1.269177164710526e-09,0.40000038823609163,1.9036483289318074e-09
2025-11-13,-0.002782520550142772,0.19999968924079298,1.9230771552559116,2.0523870390547987e-09,0.39999991962771564,7.705604369432165e-08,0.6000000012638536,0.0
2025-11-14,0.008208703361137796,0.09138299365678906,1.9994061924255417,1.1317601362251339e-10,0.49138290115043987,3.383881833248117e-10,0.5086170862639311,1.2134064925014903e-08
2025-11-17,-0.0031286138766960453,0.508617098511172,1.9230769598833815,0.0,0.5999999751188315,0.4000000248811685,0.0,0.0
2025-11-18,0.002693402824413331,6.329530653378717e-09,1.9230769874149882,6.117594155677862e-09,0.5999999691665269,0.4000000245039424,0.0,2.119364182058943e-10
2025-11-19,0.004467506749259637,0.6000000019648253,1.92307701351797,0.0,0.0,0.39999999782323825,2.1104969686199667e-08,0.5999999810717922
2025-11-20,0.00010568366616503845,0.20000000264570406,1.9230769231439906,0.0,0.0,0.6000000004689422,2.5713971171005644e-10,0.399999999273918
2025-11-21,0.0029809234720920754,0.3999999994788784,1.9230769340874885,0.39999999620654114,2.3536133543152614e-09,0.6000000000479252,1.1758635965174658e-09,2.1605659903499536e-10
2025-11-24,0.015571544365974216,8.404099042787652e-08,1.9230771794355963,0.39999991335825597,8.411250727524352e-08,0.5999999999950039,3.607970216020325e-11,2.498153128836506e-09
2025-11-25,0.0034189437697979366,1.2634230475985037e-05,1.9231332477435124,0.3999999125216936,1.2567022590405687e-05,0.5999873666010903,7.891572562764302e-08,7.493890011549452e-08
2025-11-26,0.006549057728074777,0.39999999529112157,1.9230771405766227,0.0,0.3999999337742105,0.5999999951405917,0.0,7.108519769909665e-08
2025-11-28,0.00550653140786032,3.968937610952534e-09,1.9230771275243317,6.860969693100246e-11,0.3999999323353922,0.5999999990409197,0.0,6.855507852138332e-08
2025-12-01,-0.002125041925648406,5.065866237679932e-09,1.9230771405324383,5.549251284590281e-10,0.39999992726952593,0.5999999994870038,3.450458280058481e-09,6.923808694455909e-08
2025-12-02,-0.003696340204085167,1.2739473537728281e-08,1.9230771427866227,0.0,0.3999999396087488,0.5999999907529137,0.0,6.963833762798758e-08
2025-12-03,0.0005663944892265202,1.566965028392408e-05,1.9231235267206204,1.5543891586096625e-05,0.3999842866552206,0.5999999740561579,8.92790224800764e-09,1.8646913319776486e-07
2025-12-04,-0.0017739890814687887,7.016228511815984e-08,1.923123302054826,1.554489966785555e-05,0.39998434224676443,0.5999999876188175,2.4893394419753036e-09,1.227454108901322e-07
2025-12-05,-0.002925978898544025,1.2217209576304344e-08,1.9231232485712044,1.554443096504719e-05,0.3999843427451258,0.5999999993376656,4.12532213649311e-10,1.1307371124052326e-07
2025-12-08,-0.0029036017073624126,1.9734657612796412e-08,1.9231232933106088,1.5543726634737955e-05,0.3999843511634265,0.59999998364491,1.1728889149734462e-08,1.0973613952290499e-07
2025-12-09,0.0034838701861726836,8.412385528139865e-09,1.923123266956599,1.554398489014006e-05,0.39998435669134624,0.5999999858979184,3.3165036792756372e-09,1.1010934163809903e-07
2025-12-10,0.004093107346198201,3.2191422445867837e-09,1.9231232573032258,1.5544522012269554e-05,0.39998435821196265,0.599999987059322,1.2070030023243773e-09,1.0899970000586488e-07
2025-12-11,0.005883483005021489,1.5564592945681855e-05,1.923077190477562,4.812426862162405e-09,0.3999999103555365,0.5999999995086939,0.0,8.53233427678666e-08
2025-12-12,-0.0005266889119606014,1.7354138919263786e-08,1.9230772073823093,3.704109288069277e-09,0.3999999271015758,0.599999984535468,6.080996873151574e-10,8.405074734962778e-08
2025-12-15,0.0007760579491556146,0.20000008640854944,1.9230772567674945,6.6719319150432356e-09,0.5999999922151257,0.39999989888989596,1.8935276570421116e-08,8.328776990468245e-08
2025-12-16,0.0033771010296551342,1.086878373203523e-07,1.9230769444413087,0.0,0.5999999901340696,0.4000000075777332,0.0,2.2881970849421848e-09
2025-12-17,0.0028742191080321756,2.112988961707684e-09,1.923076940884459,7.870985739501567e-10,0.5999999900516193,0.40000000890362364,0.0,2.576584572971411e-10
2025-12-18,-0.003852293343559267,0.9999999955993532,1.9230774877291121,0.4000001751403169,0.0,3.3558898369691658e-09,0.5999997560047874,6.549900586409808e-08
2025-12-19,0.004190423192852674,0.5999996918929992,1.9234061515933254,0.4002163129616472,1.7221997060718515e-06,0.5997815391319912,6.411178820067016e-08,3.615948673465891e-07
2025-12-22,0.016254299801462143,4.159249417392401e-08,1.9234059905458856,0.4002163137732925,1.7262936681542343e-06,0.5997815748805447,2.2519293980809442e-08,3.625332005793752e-07
2025-12-23,0.00853966860469423,0.4002163362925865,1.9230781008909006,0.0,0.39999968077096876,0.5999999474185647,0.0,3.7181046665800864e-07
2025-12-24,-0.0030550200954935977,0.3999996818861798,1.9230780259941085,5.116870110949245e-10,1.015994090529096e-10,0.5999999968416134,0.399999631951444,3.705936562106035e-07
2025-12-26,-0.0029571406901564433,3.545974857819922e-07,1.9230770552923073,2.517126291842164e-08,0.0,0.5999999956145642,0.39999996188935383,1.7324819029486444e-08
2025-12-29,-0.02015586268813704,2.227081313338763e-08,1.9230769884721128,1.5654997063498688e-08,0.0,0.5999999962433895,0.3999999835313417,4.570271811248593e-09
2025-12-30,-0.0005185311574844934,0.3999999959615443,1.9230769755518469,1.3170501422273726e-08,0.39999999596154423,0.5999999908679544,0.0,0.0
2025-12-31,-0.007093055519542352,1.0907658141375736e-08,1.9230769727303154,1.2888478814952318e-08,0.3999999853359087,0.5999999985874964,0.0,3.1881161316974026e-09
2026-01-02,0.001176135733973342,0.600000871683182,1.9230796719078922,9.332768220133062e-09,0.39999911423864576,1.5572879835843564e-09,9.037674234881991e-07,0.5999999711038746
2026-01-05,0.0010855035331304374,9.213633459244483e-07,1.9230769837536614,0.0,0.4000000352301794,1.9291002038819577e-09,0.0,0.5999999628407203
2026-01-06,0.0011674467372443519,1.0148326645927244e-08,1.9230770136882889,0.0,0.4000000403347643,6.972842006331337e-09,0.0,0.5999999526923937
2026-01-07,0.0032135145726994853,3.186580972714053e-08,1.9230771523270311,0.0,0.4000000412735854,7.080156249291657e-09,3.0819674421736126e-08,0.599999920826584
2026-01-08,-0.00046767967990385883,2.9545735769950008e-08,1.9230771178659998,2.038921753979568e-08,0.4000000418707658,8.272395607472442e-09,1.2739385718290215e-09,0.5999999281936824
2026-01-09,0.00291702527290794,0.5999999437721002,1.9230770084313697,5.307256307508281e-10,0.0,8.421026300064287e-10,0.5999999450460387,0.40000005358113283
2026-01-12,-0.0025088904520395145,0.5999999877758269,1.9233961207453598,6.9589104456784e-05,0.5999280800135853,2.32003061320783e-06,1.4304578817106986e-08,0.39999999654676593
2026-01-13,0.0020798610717005736,0.034388611780450114,1.966448511590919,6.958128239647015e-05,0.565541791427294,8.523422349806146e-09,1.0439671259283122e-08,0.4343886083272161
2026-01-14,-0.0070545706776722564,0.5656113683961912,1.9661442431408345,1.905675363384889e-09,2.407824005520791e-09,1.8804436136352317e-08,0.5656113670191202,0.4343886098629444
2026-01-15,-0.001890011445813587,0.565611369685137,1.9661441562063457,1.3491523997353692e-09,2.3694236457128538e-09,0.565611388489573,0.0,0.434388607791851
2026-01-16,-0.0027322039864215754,2.2897159277114656e-09,1.966144151504729,0.0,2.8616398808028627e-09,0.5656113902870726,0.0,0.4343886068512874
2026-01-20,0.017507601208322565,4.1543704441376607e-10,1.966144153027634,0.0,3.2770769515106484e-09,0.5656113901612231,0.0,0.4343886065616999
2026-01-21,0.01318557268469946,0.43438862103421755,1.9661442026426872,0.43438862016687046,0.0,0.5656113683666878,8.67347207000665e-10,1.0599094699926574e-08
2026-01-22,0.01272461074898676,4.237939111808149e-09,1.966144187789168,0.4343886190714369,0.0,0.5656113726046268,0.0,8.323936260220964e-09
2026-01-23,0.0016879025575941382,0.5656113670566293,1.9661442141578775,0.4343886211485826,0.5656113649794836,6.439009297155992e-09,0.0,7.4329245347254485e-09
2026-01-26,0.0005916231312655285,0.43438862437479286,1.966144173490727,3.1716536843393136e-09,0.5656113697786521,4.11453346544156e-11,0.0,0.4343886270085489
2026-01-27,0.00916791494715512,0.43438863022134794,1.966144159489611,0.0,0.5656113729437118,0.0,0.4343886270562883,0.0
2026-01-28,0.014958983960886517,0.4343886262037601,1.958879146451858,1.176859293257315e-09,0.5724431703863463,0.4275568180166416,8.525281646411834e-10,9.567624751639363e-09
2026-01-29,0.00121930446554154,0.02755682481083528,1.9230769556641583,0.0,0.5999999951971815,0.39999999618974225,0.0,8.613076191442794e-09
2026-01-30,-0.0014488050129503858,0.3999999961897422,1.9230769741677969,3.387175708376151e-09,0.5999999979091741,0.0,0.39999998586752344,1.2836126523752209e-08
2026-02-02,-0.030327306263536868,0.6000000107127058,1.9230769236449963,0.4000000002862325,3.259500092828512e-11,0.0,0.5999999996811725,0.0
2026-02-03,0.013431578314098991,2.2668723387683952e-10,1.9230769232132254,0.40000000009214026,0.0,0.0,0.5999999999078597,0.0
2026-02-04,-0.0017161126234834692,0.5999999999078597,1.923076933491746,0.5999999979697,2.50506003571811e-09,0.0,0.0,0.39999999952523985
2026-02-05,-0.006213013368038574,6.085991876167753e-08,1.9230772025536043,0.5999999378037297,2.8784502526980053e-09,6.029786107735145e-08,1.8866756879606544e-10,0.3999999988312915
2026-02-06,-0.0007716211320220169,0.5999999235450255,1.923084277505906,1.4258704212679665e-08,0.5999961746142097,5.567716866439492e-07,2.096104929217176e-09,0.4000032522592944
2026-02-09,-0.0034085090540067007,5.95608805346901e-07,1.9230843303366754,2.0916034272511062e-09,0.599996204450759,3.5940697470134676e-08,5.67868361097967e-07,0.40000318964857906
2026-02-10,0.007033741097821814,3.7847172804507155e-06,1.923077045972559,0.0,0.5999999890466747,3.6062062061658905e-08,0.0,0.39999997489126304
2026-02-11,0.007024192385052841,0.6000000895249088,1.9230772994973269,2.5707455225568628e-09,1.1414288524689636e-09,1.2335069924611574e-07,0.5999999996655261,0.3999998732716002
2026-02-12,-0.0065376555055610686,0.6000000020045078,1.923077320301667,0.3999998635425797,1.398207085408465e-08,1.0123011858205958e-07,1.978159903007817e-08,0.6000000014636319
2026-02-13,0.0001995858031097834,1.1488497437392477e-07,1.9230770425539874,0.3999999626942023,2.9326842386292895e-09,9.097965763961299e-10,3.5514950832643414e-08,0.5999999979483661
2026-02-17,-0.0034573745736914212,0.5999999989308309,1.923077039395395,0.3999999605819144,2.4787267207842792e-08,1.3432700968679217e-08,0.6000000000682943,1.1298231353858342e-09
2026-02-18,-5.400610289896877e-05,0.5999999972785082,1.9230770090062006,0.39999996955667966,0.600000000932816,2.2445819233276093e-08,2.789786065329613e-09,4.2748989789608525e-09
2026-02-19,-0.000527567585610075,3.757467204861961e-09,1.9230769996984027,0.39999997331414683,0.6000000005251951,2.1858447645515918e-08,7.123221763055207e-10,3.589888153764941e-09
2026-02-20,0.002102202407018753,0.5999999664146359,1.9230772041749296,0.39999995005670325,7.922645040491422e-08,0.0,7.620647102041405e-10,0.5999999699547816
2026-02-23,0.0024576788936318227,0.9999999197446792,1.9230769244214319,0.0,0.5999999996247234,0.0,0.400000000108471,2.6680575258948996e-10
2026-02-24,0.00037604572327457986,1.4184003735920138e-09,1.9230769253356086,0.0,0.5999999984731287,0.0,0.40000000152687126,0.0
2026-02-25,-0.0002722801795491082,0.5999999984731287,1.9230769308930302,0.5999999969634588,0.0,0.0,0.40000000191296753,1.1235736286487892e-09
2026-02-26,-0.0018511207839691172,0.20000000237924417,1.923076947474571,0.3999999957077883,0.0,6.928340657181849e-09,0.5999999973638711,0.0
2026-02-27,0.0019051064904475246,0.6000000135898125,1.9230769844473976,0.3999999794798088,0.5999999998513138,8.343449521387577e-09,2.03816622289498e-12,1.2323389834052767e-08
